,loss(1e-06),val loss(1e-06),loss(4.641588833612782e-06),val loss(4.641588833612782e-06),loss(2.1544346900318823e-05),val loss(2.1544346900318823e-05),loss(0.0001),val loss(0.0001),loss(0.00046415888336127773),val loss(0.00046415888336127773),loss(0.002154434690031882),val loss(0.002154434690031882),loss(0.01),val loss(0.01),loss(0.046415888336127725),val loss(0.046415888336127725),loss(0.21544346900318823),val loss(0.21544346900318823),loss(1.0),val loss(1.0)
0,8.967865696138086,3.5736623977792674,10.150232486152355,3.1865727960182526,15.412846699477832,4.550104275595379,33.17135210971823,14.54051526074339,84.22914089831161,55.03174149085736,119.17422248366675,114.86019798992889,132.14182257459004,144.11183079310825,132.10739226558994,149.06203419351812,136.04826287494188,153.88198363957147,135.77995723060855,155.6079864501953
1,1.8259932766087916,1.9008676079106448,1.5830335501526,2.333398128143085,2.265425105655175,4.21545029626104,8.254885620187649,8.539734823480616,30.98479381892056,26.37087623333109,91.60807523458294,89.61540817486241,122.96760988817758,133.4344695744256,130.22859101234306,146.73309309635258,135.61190540280447,153.33683622012586,135.68441852317093,155.48566115806844
2,0.9215575688003943,1.5152782574075783,0.8933338463214681,1.9903135661421152,1.2848955602019552,2.138085499890332,4.36390456093954,5.134070820643984,17.06223430643331,18.798763248838227,73.01230680133943,72.68523365640876,115.01883728669324,124.21218951746748,128.417642763861,144.49539092867246,135.18015945458058,152.79690048142606,135.58924117423499,155.36425449014297
3,0.6770739725151081,1.7776217845860374,0.8744326199091906,1.9172550762815428,0.9344083797937788,2.1518517293366304,2.831928436960423,4.5038253187546005,12.977311770398535,15.22149096333922,58.57053589524826,59.13890524427292,108.0030977158133,116.20653885714526,126.66968689982619,142.34024731866245,134.7523759445574,152.26390528185615,135.4947279717263,155.2435964950787
4,1.0321733630333514,1.5934629610606603,0.5986528909071829,1.700275036795386,0.7738169019622274,1.941352036786197,2.1069857088157984,3.176397032103515,10.728779096931234,12.9723364543445,46.48322495861259,47.99485794593548,101.78260036133814,109.23588229024351,124.97866868263272,140.25673162150267,134.32974773111437,151.73729261576835,135.40080984398423,155.12360770690617
5,0.5260505148191951,1.4407982701151243,0.5062795528942282,1.8398326792153232,0.6868040301911094,1.7761041256007302,1.6379828625792048,2.8877203368201045,9.071491918299612,11.142785007495599,36.912593352238055,39.38587270652132,96.24301490137796,103.1400774199387,123.33747777493566,138.2436060111511,133.91187412815867,151.2163294900227,135.3073960250925,155.00428056388066
6,0.5517043326315726,1.367666999694749,0.49993559783119124,1.4868559078042731,0.6182426105039801,1.7247431306416179,1.3827238271944702,2.6614518701149326,7.715437045985457,9.72608272759198,29.8585791324089,33.0994327112959,91.29101038659273,97.81537555262373,121.74538462811583,136.29926956251924,133.49820579501406,150.70069096006196,135.21445483016382,154.88557864034118
7,0.49502810810149295,1.289833635297315,0.4059379277075175,1.4524916936024068,0.5606624707342601,1.6632831510064636,1.2364555748625863,2.5416108494321703,6.6469538399964,8.557318642339096,24.934925271939964,28.576226866773784,86.83164924476745,93.0940359482037,120.20070369088265,134.41417144625058,133.08861363794082,150.1909697133332,135.12202674235485,154.76774979013527
8,0.3379427602102721,1.1821628858009583,0.3687743876150414,1.4230026354343432,0.5191465467352204,1.7320981797326374,1.1081632402996457,2.3235517492435247,5.737733434664402,7.555292505348844,21.52113050438307,25.335175349794586,82.78319210798206,88.87997612412927,118.69783511996086,132.58688286842383,132.68333556878378,149.6860703792478,135.03019904131276,154.65050032291506
9,0.3334671053857666,1.0476893594112302,0.36090567584616395,1.5835252943590945,0.4787704393978667,1.559998199387724,1.0162609301083145,2.228199713805626,4.982548752535668,6.728656510414161,19.08414606717747,22.910691217131216,79.05835516016076,85.03007084888777,117.23540407340303,130.81586210504543,132.28174477543448,149.18731163287984,134.93886976246958,154.53402857287176
10,0.28980903180670653,0.9657394516937838,0.33908032811776745,1.3403476403558197,0.4458238319441745,1.465757837260298,0.9389633531262166,2.134692752420021,4.399446946159273,6.056811417734681,17.270479471246787,21.038165170453453,75.57221709555269,81.45726866322785,115.81138458878276,129.0943543683132,131.88476986990273,148.6930114595761,134.8481064617848,154.4181149637758
11,0.2554428152850862,0.8685260584201718,0.2866990305754758,1.2275583563179806,0.4241194631271695,1.6701158168867891,0.8748537360367988,2.1015378674850087,3.8847831369119157,5.559450552616213,15.891418503271488,19.596939041814192,72.26981822640667,78.08384892505966,114.42206914205929,127.42401050887085,131.49106554292666,148.20423296848543,134.7577775981623,154.30273792285638
12,0.2369313133992312,0.8492216034769424,0.3151191502855398,1.3474555870288698,0.4211294905719786,1.403970016634523,0.8222308562834364,1.9978602143931272,3.5193553635620227,5.012745567847943,14.790403613339576,18.41916372364965,69.11211817992412,74.88265232781471,113.06877697259111,125.7980376746267,131.1014715641936,147.7200720124644,134.6678662240903,154.18825480644338
13,0.2104833554310209,0.8424419245696421,0.24762232216307295,1.1499152664480539,0.3863775126288156,1.3396755616065903,0.7775512553533571,1.905923668386901,3.183010559512628,4.668206226179753,13.895588398322257,17.410863126557448,66.07766382130309,71.81011052624933,111.74652624311295,124.22017213417392,130.7153950706392,147.24091278226504,134.57858661712285,154.0742783870603
14,0.22057170547877536,0.8354772613259959,0.2364749816991293,1.2209710001358258,0.3566960841509059,1.4472159908322866,0.7352069048666844,1.9370444506847213,2.913638804862902,4.4354421014269,13.146307245727195,16.601879540805157,63.14300268534332,68.85233500814203,110.4577535849464,122.68462231264913,130.33302690751617,146.76722733821774,134.48973049518082,153.9609783003483
15,0.1937968506254619,0.837926308920818,0.2150400638916726,1.145627115336545,0.35947941682808454,1.3270828595889612,0.7047287673690859,1.871326434436103,2.6823413611070017,4.080352889140839,12.50975422846959,15.86819305795754,60.30539742357735,66.00052505267665,109.19917307541027,121.19261892534828,129.95472592255467,146.29841101134352,134.40139459851707,153.8484383869641
16,0.17812183908449192,0.7380021271447242,0.21591675784142583,1.0965402873866077,0.33506804888923697,1.2591615174791495,0.6716407827226366,1.839723018942208,2.4899382771193035,3.839735888965024,11.957153034356999,15.23513392556477,57.56073582327751,63.25058586233355,107.9707630711375,119.74042341861819,129.58008756994772,145.83354656050358,134.313614326113,153.73655117391954
17,0.1735233242371683,0.843199775224836,0.20079684739482287,1.0332032544859524,0.31457320740279204,1.242310320273996,0.6414038396236406,1.8243866381386817,2.3120037689522146,3.717176791599819,11.461629152860686,14.682504588160022,54.90813403141811,60.60058496785281,106.77013964352086,118.32730468599667,129.2084705342997,145.37353575758158,134.22631469851828,153.6250364106277
18,0.16704844478508213,0.7180179844642508,0.18861787767212107,1.0219100074227807,0.29846898860782156,1.2694979347618929,0.6207368555406597,1.7780554419080612,2.158296628680946,3.4785980830638867,11.016858822434545,14.141726575578963,52.352202715807664,58.053822476993055,105.59777517069175,116.95383211333176,128.8405019886375,144.9182734146494,134.13934141563232,153.51438278423743
19,0.18207955205208096,0.7348900859579077,0.19130906350968005,0.9449525471391349,0.28333294980873996,1.2184871357943625,0.5976916104325763,1.7898960319058648,2.0188287621158523,3.3912681607777264,10.6025451745297,13.65541520518035,49.89559667243781,55.61124855379753,104.45276154175117,115.61543010091546,128.47606503685785,144.46679861886162,134.05297300476732,153.4042407557295
20,0.17363690338176357,0.7250570308105112,0.19201445256428207,0.9691438617964684,0.2802196018783908,1.1830170895665737,0.5772888229405837,1.6576443042073932,1.9331558433418214,3.180718838170244,10.21426398349212,13.205192355451913,47.54327637705208,53.275939377657885,103.33316972711992,114.31071892348416,128.11452462209562,144.01990336902037,133.96700574895428,153.2946342881677
21,0.15101151254435208,0.946663030585632,0.18039872991145728,0.9813300868854147,0.2628686731750993,1.1923520062357333,0.5558704765103547,1.6839793259287115,1.8241325607906556,3.0943952478211503,9.850003028760023,12.762554890299079,45.29828144267255,51.04909742383534,102.23715912695113,113.04223935733287,127.75637950163245,143.5775457974138,133.8814984199755,153.1857092946621
22,0.15202461353299127,0.6552023966617773,0.20093020521077576,1.1343277111722918,0.28522396660756305,1.0962340061887732,0.5391390713683882,1.6639312522164706,1.7427520180678233,2.9583278956671655,9.509839039426268,12.35955146639218,43.16420195233583,48.936046393634065,101.16680712555542,111.80682198660715,127.40167365820362,143.13899913468384,133.7964450779421,153.0771855997922
23,0.1370660585392861,0.6571441432231753,0.17766880648159994,0.9664418840643221,0.2623137541279663,1.1247691444575494,0.5233759797065914,1.6162640156417059,1.6675702999591093,2.9140464096821,9.184516879728111,11.98698662255198,41.145139585194556,46.93491611574671,100.12044350324135,110.60522690946833,127.04988112941408,142.70496734468807,133.71173281407835,152.9692233832599
24,0.1344890141124723,0.6379101446403072,0.16878672751510615,0.8578247267624427,0.2416625415502052,1.0825784232816085,0.5064977261976072,1.6316511643931195,1.5938858828096893,2.8502027551528855,8.87439838639891,11.620879816891524,39.23965372953616,45.04355797979045,99.09792045174409,109.43615948907261,126.70146226799751,142.2744606957647,133.62744804996905,152.8620345242505
25,0.1741996018629829,0.5984546061807078,0.15300030603416154,0.8904528062625472,0.27801009026084145,1.225290916882125,0.4935501201633553,1.5909917457937608,1.5305156953644299,2.7510110933792413,8.579341561174074,11.290473158136377,37.44794579550448,43.26200279649255,98.09859172729054,108.29727407370882,126.35568610671363,141.84812059825276,133.5437434549268,152.75528020248038
26,0.1360022585366921,0.6390863517381875,0.14620571426317103,0.8384639881514563,0.2558196661608717,1.1555026729999505,0.4802910210842839,1.5774331012382883,1.47915191421636,2.698237113412378,8.29538082193264,10.94212694590902,35.77029606450699,41.59101671491351,97.12114816414142,107.18755899062884,126.01299874397228,141.42536348991206,133.46035622312448,152.64928901559614
27,0.12550211165763586,0.6345215130909323,0.1344549941261222,0.9248077482425521,0.23037745751987182,1.0754959550690768,0.466427889385243,1.549791096290344,1.4271453900848554,2.6328374857972996,8.026440610880726,10.634842837855146,34.20486666394112,40.02519749232701,96.16432796300161,106.10639800273727,125.67305052019866,141.00596678785502,133.37755069174847,152.5438213630263
28,0.12838503480752717,0.6006278051237754,0.12947695896052408,0.8692225509382822,0.210694518433038,1.0596430284049123,0.459147313882474,1.4935451610334989,1.377003755637962,2.6265308753610244,7.767726533262469,10.323375748883327,32.74771517992876,38.55216487640231,95.2280985472568,105.05275461732461,125.33565651358795,140.59108892732067,133.29516168616868,152.4389138207647
29,0.13323193274748027,0.5662519632889133,0.14187313324216086,1.0055950679949353,0.21199301104168822,1.0473557698902825,0.44507596452398873,1.5556918238771373,1.338622621746171,2.5700296394930686,7.5199000276865995,10.0379608342213,31.392779114724675,37.18541167310893,94.31143832649556,104.02542431460226,125.00159596442687,140.17928662229642,133.21317529027556,152.33459320820023
30,0.13855977142129328,0.5586603087157451,0.15725984833924325,0.809224105028096,0.20056762203016057,0.9958425331879132,0.434117289434157,1.496815309970837,1.299278913332047,2.50797774768228,7.282229438960828,9.759579749647619,30.137464234619767,35.91215076916323,93.41397438342905,103.02351078728736,124.66993064978234,139.77168523478392,133.13165657979027,152.23072001640432
31,0.11774327278580649,0.6038917526088912,0.13175687515289128,0.8198407187837685,0.19008941387536893,1.0554821697068333,0.42297389088318005,1.4738791092863224,1.2660218274091806,2.497816463174491,7.056890160612965,9.476097360620358,28.97717055843817,34.72507078424463,92.535090158853,102.05539121580829,124.34140831373361,139.36769365583146,133.0504715803527,152.12740183863147
32,0.10590122732643961,0.6144728085677612,0.12192089605852847,0.802364798690298,0.19137235610163353,1.1237531542484396,0.4132599151214005,1.4510525834384222,1.234050827114444,2.445110846857719,6.840453504109273,9.229933068787522,27.90529243778485,33.621236220486644,91.68028013758808,101.10046144682785,124.0155979647766,138.9673192367178,132.96970350286054,152.024726905259
33,0.10327158266188183,0.5483671749460286,0.11395612682223993,0.7332556178710731,0.19038576665613943,0.9865390991929717,0.4059551831053856,1.4398620997156415,1.2024876183763782,2.3980140980828573,6.633126812754319,9.007926764276814,26.91530408834787,32.59288979516241,90.83566844777734,100.16899569657049,123.69254224766456,138.5697942874702,132.88942342947055,151.92249919722232
34,0.1045539675705735,0.5230478918611122,0.11507322903227475,0.7294770082963511,0.1859541162825536,0.9445907022271838,0.39688582411327383,1.4477507544268529,1.1751057727511813,2.3525563669909397,6.432639099011487,8.79588728279903,25.999073871360064,31.627840878340997,90.00794112712924,99.2592008694052,123.37165077487403,138.17580468689866,132.80947400675853,151.82088916196025
35,0.10173626063365762,0.5916250868090268,0.11645979578064429,0.8045761481147682,0.17501720018482259,0.9452005929547578,0.3890215885247739,1.437860251999841,1.147969232007991,2.3607690292038943,6.249009015830497,8.55483938508433,25.151424194422056,30.739246499949488,89.1954768745027,98.36945086699988,123.05342649300323,137.7850885701297,132.73000751180243,151.7197774201191
36,0.09460743053134373,0.5662507321153368,0.10811896965083494,0.8061249352000617,0.1727352591524863,0.991980034171654,0.38003352238099475,1.4036643275486425,1.1245703691944458,2.327059216569797,6.065163773692774,8.320255399807333,24.370573533725103,29.907709371632542,88.3980127310129,97.49980232727351,122.7376699323346,137.3977303641183,132.65091347378788,151.61915651518723
37,0.09285326310767462,0.4888487626179098,0.11065259780132691,0.7495888642195998,0.16877805019048864,1.054443320852195,0.371461550060329,1.3667363869732825,1.1004957852392945,2.301622972347466,5.892020221708248,8.137152360812784,23.64673219174835,29.13162723033886,87.61540353774046,96.64879381151623,122.42447599329785,137.0136323975812,132.57220162968565,151.5190780714815
38,0.10964688946798314,0.6837741497995818,0.10285220560529343,0.7775820813155526,0.1632758019389771,0.9726655956265962,0.36554407964399865,1.3797834085126228,1.0824793761482356,2.266664308045298,5.728645230538421,7.938021636361559,22.97628929124483,28.40864317945659,86.84665571890959,95.81606801601467,122.11370288502442,136.63296574935538,132.49387226682128,151.41947317640182
39,0.09400426943204904,0.4999971445117678,0.1058767662377404,0.7797822416122324,0.1622769872750179,0.9072785954463658,0.3601312804980545,1.3635865428177594,1.0594845862557425,2.2479145942650405,5.569624794587654,7.746370454609687,22.354601294887928,27.731422484449563,86.09119995727852,94.99994752630225,121.80553748266338,136.25526055397071,132.41593248847818,151.3201533124952
