,loss(1e-06),val loss(1e-06),loss(4.641588833612782e-06),val loss(4.641588833612782e-06),loss(2.1544346900318823e-05),val loss(2.1544346900318823e-05),loss(0.0001),val loss(0.0001),loss(0.00046415888336127773),val loss(0.00046415888336127773),loss(0.002154434690031882),val loss(0.002154434690031882),loss(0.01),val loss(0.01),loss(0.046415888336127725),val loss(0.046415888336127725),loss(0.21544346900318823),val loss(0.21544346900318823),loss(1.0),val loss(1.0),loss(10),val loss(10),loss(497),val loss(497),loss(984),val loss(984),loss(1470),val loss(1470),loss(1957),val loss(1957),loss(2444),val loss(2444),loss(2930),val loss(2930),loss(3417),val loss(3417),loss(3904),val loss(3904),loss(4391),val loss(4391),loss(4878),val loss(4878),loss(5364),val loss(5364),loss(5851),val loss(5851),loss(6338),val loss(6338),loss(6824),val loss(6824),loss(7311),val loss(7311),loss(7798),val loss(7798),loss(8285),val loss(8285),loss(8772),val loss(8772),loss(9258),val loss(9258),loss(9745),val loss(9745)
0,3.7873935058154835,1.1124343518553108,3.740588993326464,1.126326728571812,3.717198732340868,1.123214813523692,3.8315952190012124,1.1486923807360268,3.880195206932804,1.1589320412997541,4.009681640734362,1.196609743945117,4.038472438604787,1.3911223533705537,4.904697579705085,1.6974723144117834,12.28978006574299,6.4181109024386105,50.28028142076691,48.933198802929205,0.9797454305096367,0.41084900454806134,9.009836153778558,1.3168741903428374,15.953298907612702,1.6049196191609199,23.9010416777578,1.5680649691614612,32.682753071667534,1.6174329520446327,42.77769229396176,1.6941494767889014,50.09932528268747,1.7514883047841452,59.22040336103914,1.8469969545972758,62.23896069394557,1.7571627840032717,70.32617633603303,1.7942276000976562,82.19409361047094,5.380344390869141,83.13329590473987,4.406590461730957,90.19884916709717,5.343423366546631,94.8114324868184,5.13812780380249,101.20103485592821,5.550418853759766,113.16890625696784,4.849124431610107,111.84412765894382,6.066636562347412,124.4300261801362,5.220974445343018,121.81020913650097,3.9410102367401123,129.43671848107266,6.443366527557373,138.1104736328125,19.057798385620117
1,1.140008546261374,0.876978108448348,1.147110706099857,0.8783731040108967,1.1424226201088261,0.8831617604335541,1.1760954418324274,0.9132768918728006,1.2180870961262178,0.9402458613729242,1.2774507345940407,1.0168268073368543,1.486443364552928,1.2785986125175588,1.8071484160704634,1.6297286677243088,4.77599299593789,4.625602358080483,37.11094548639852,43.01267525809152,0.4262056296348205,0.2998319206796036,1.339697073850343,1.0787081530381892,1.5791870304472695,1.3017699595155388,1.6489546483697006,1.4097502786537697,1.7324606872815973,1.4553329584633776,1.754642123415141,1.501626943484903,1.8099264042263705,1.5319059294432842,1.9427679756104854,1.5870265767198477,1.9319740376758723,1.5988442550151807,1.984365232177977,1.6518707275390625,3.482220876761251,1.757252812385559,3.1378555147631957,1.7312099933624268,3.6854545868745885,1.725554347038269,3.7380419858361953,1.7543401718139648,4.050423171741648,1.7759028673171997,3.8109343478837463,1.697292685508728,4.642853099838656,1.845235824584961,4.286437199995296,1.7671804428100586,3.349663193253996,1.7844828367233276,5.25185416267125,1.8062114715576172,23.58202362060547,5.498418807983398
2,0.948429347781905,0.730652325141606,0.9685868792560787,0.7478742733377541,0.9608458530236171,0.7802039415378289,0.9837675401771784,0.7785444112834085,1.047413096071941,0.8241065378846794,1.1479340060299148,0.9423112740070362,1.4137203276371455,1.2203894680943983,1.7610022166375934,1.598961164681195,3.9242346446534926,3.9167943602125046,33.525760283453025,39.9322715533778,0.28662704856442206,0.21491683501374031,1.1345981336667514,0.9068215501719508,1.3817093925270563,1.1571801413456206,1.5038683970443036,1.2640683096030663,1.58349009137572,1.3668508177320358,1.6298717209227334,1.4007659634933096,1.663464892883066,1.4148616103703164,1.7205413927721207,1.4881019290444886,1.736421833520305,1.4845884588551639,1.791454525358436,1.5466474294662476,1.8666958281540027,1.611104965209961,1.8382041046471398,1.5893856287002563,1.8391840297176387,1.604203701019287,1.854215361449338,1.6037558317184448,1.9053091999321121,1.6712144613265991,1.818473883712518,1.5551331043243408,1.9553090571500877,1.6669915914535522,1.8501907902659362,1.6091933250427246,1.8638180386414585,1.6593834161758423,1.9074435042258469,1.6057960987091064,4.87435245513916,1.8205424547195435
3,0.8408759876604016,0.6640081652866796,0.8623750618141452,0.6863592251768253,0.8559998837050687,0.6830491513454268,0.8721113881494768,0.6943664199612998,0.9470938418081566,0.7615724919464788,1.0717633715160324,0.8683818123023498,1.3700660684403547,1.1877969497530332,1.7369440609152467,1.5795785730108252,3.5187001157871207,3.523579600291886,31.426276386352978,37.90206534474941,0.2232145646127326,0.22803041592855097,1.0113834213452073,0.8063775960741372,1.2608646353432433,1.0524941494899431,1.3982432803598779,1.1772404004787576,1.4829782595935388,1.2648276223631327,1.5401741768287476,1.319679657461608,1.565633627926771,1.325114739645878,1.640874906330001,1.4186122735732882,1.6435885797469294,1.409596894174961,1.695389770250433,1.4712544679641724,1.7718078569732243,1.5445265769958496,1.7466113843448106,1.5164098739624023,1.7501588068355836,1.5304526090621948,1.7586156215711763,1.5409373044967651,1.8133980574517325,1.5963815450668335,1.7257143328775804,1.501956820487976,1.8194794209936815,1.5972825288772583,1.7423917392145492,1.537957787513733,1.773207312256572,1.572954535484314,1.74242964680223,1.5270090103149414,2.0715136528015137,1.7140687704086304
4,0.7723999333785337,0.6143267285060413,0.7948953543735688,0.6362642288795246,0.7884716015892068,0.6212162716048104,0.7999282168877192,0.6450374034825217,0.8817142796858939,0.703796808766614,1.02010142457002,0.8324221964540153,1.3397285062267328,1.1588725868704284,1.7204584224704842,1.5651520256925686,3.2728210395638793,3.267706992003718,29.969003768380695,36.40927667852693,0.17277644510037352,0.17864471020319228,0.9211942437369129,0.7357938683752356,1.1622518444073513,0.949786172829238,1.30999910134178,1.1008158428915615,1.4040848518775757,1.189985322834823,1.4674691224110439,1.256714280133177,1.4854237881607126,1.246779622996382,1.572991707326205,1.3580093555849762,1.571791342981905,1.365310469989119,1.617570284661909,1.4070879220962524,1.7026655083133233,1.4875543117523193,1.672574534007621,1.45380437374115,1.6865933556627652,1.4777165651321411,1.6936069535377272,1.492666244506836,1.7413813602379984,1.5337560176849365,1.6605029072377424,1.4494736194610596,1.7477006303401652,1.5344096422195435,1.677364090089617,1.469290852546692,1.7056810929751995,1.5127267837524414,1.661561674665585,1.4663856029510498,1.827104091644287,1.6145343780517578
5,0.725109062970388,0.5881930334814663,0.7461953631543452,0.6012840878787299,0.7395722673451858,0.605451129046567,0.7527912787806382,0.6074943159014133,0.8351753538054891,0.6729809732859945,0.981740805771242,0.8018871704345854,1.31663041843886,1.1405206956299654,1.7079291500147336,1.5535337354162055,3.1041538641720687,3.085983127443661,28.866858873518996,35.24079272641337,0.13948024399846165,0.15310968227427582,0.8587788282754545,0.6819609600922157,1.0889897134011681,0.9095569887771983,1.2392200881117366,1.031310985828268,1.336001218313312,1.1359783219586452,1.4054461071098567,1.205831260986516,1.4265671877325223,1.2173820082190001,1.5166746333661967,1.3106436230866192,1.5095768747114413,1.2903633899876636,1.5535030015986537,1.3318698406219482,1.644949814868377,1.4443352222442627,1.6105724517353501,1.4099377393722534,1.6318452994721924,1.4272961616516113,1.6383087689965856,1.4334096908569336,1.6814775569430371,1.4765353202819824,1.6064943610001001,1.3952796459197998,1.688559684941804,1.481981873512268,1.6230652980647862,1.4301203489303589,1.644106187497487,1.4983761310577393,1.6010070338623532,1.4350508451461792,1.7701257467269897,1.585274338722229
6,0.6909183700247383,0.5677561582015653,0.7108954713826549,0.5872117347905201,0.706305727437559,0.5682427493809479,0.7180298912396732,0.5794952224040854,0.8008081385390828,0.6473223917002748,0.9526198014961016,0.7770289659500123,1.2980703700316631,1.1234940389107013,1.6978296581814385,1.5439240892532424,2.9798939606542767,2.948705707982256,27.988273030883413,34.28739395893266,0.11987074161174895,0.09700902948084889,0.8107594834222984,0.6702751552750325,1.0239455234949377,0.8309937170573644,1.176160866753024,0.9743579698020014,1.2770593517067617,1.0811763860909223,1.356282552001781,1.1489299642628636,1.3678995800850144,1.1651784111126302,1.467931764966222,1.263031650587843,1.457203009851533,1.2533827324806175,1.4991371145977492,1.279592514038086,1.5967324399042888,1.3956525325775146,1.5586175120506853,1.3638073205947876,1.5836729695577998,1.3813873529434204,1.5890149742471922,1.4043217897415161,1.6286138289276915,1.4295896291732788,1.5616582972872495,1.3669540882110596,1.6353956460585772,1.4314500093460083,1.5737425192250174,1.3729039430618286,1.6066691529145296,1.4069488048553467,1.557662085743058,1.3533351421356201,1.7312860488891602,1.5460671186447144
7,0.6630944916992814,0.5398786078532928,0.6824593269042079,0.5615256188538275,0.6787081469872965,0.5506287699849735,0.6901032352031592,0.5597135214970029,0.7737914880646871,0.6195424220832111,0.9296266627531898,0.7627406726329785,1.2827387786877957,1.1098501881942373,1.6893772510334797,1.535728484421528,2.8834623631848744,2.840871318807743,27.262262195217236,33.4856110521138,0.10235830742087867,0.26042767844548254,0.7683901134119577,0.6338267798053807,0.9726962429367622,0.7921512548559405,1.1231611364006446,0.9352176816299044,1.2306352137051344,1.050276392654245,1.3059022947970018,1.1128973276157097,1.3154006909565659,1.1011815929941355,1.4222053509849717,1.2248282241410222,1.4118691364271694,1.204180663677272,1.4491113994230425,1.2422548532485962,1.5553672959585567,1.3462165594100952,1.5144458065527167,1.3241945505142212,1.5407421375678831,1.3494948148727417,1.5474514237056947,1.3535666465759277,1.582111844434195,1.3669615983963013,1.5220441524526167,1.3430945873260498,1.5891488638457547,1.3843715190887451,1.535003368459401,1.3408952951431274,1.5476209735429978,1.3592431545257568,1.5039725086761169,1.2992390394210815,1.6968026161193848,1.5137888193130493
8,0.6422908426401491,0.5240773534539885,0.6593171427468877,0.551815246302506,0.6556965793506374,0.5354689344396732,0.6701514723363321,0.53965159959981,0.7532361963334727,0.6087675232605394,0.9103989993259808,0.7425465611988687,1.269683793436386,1.09739793721091,1.682093158619657,1.5285842449207023,2.8061161615470547,2.7535765011322324,26.646215689567615,32.79580608800127,0.09239049355096622,0.11699215820967564,0.7395134779414866,0.5994302718289968,0.9301448195454033,0.7539179458406758,1.0773376359763422,0.8913784767019337,1.1808566627776458,1.0013523288401476,1.261690775904061,1.079130939897058,1.2719588203880345,1.076600941971605,1.381341386538643,1.1880579214084324,1.3700579682394687,1.169564345904759,1.404239583553688,1.2274812459945679,1.5157722729423095,1.314239263534546,1.4759792835300185,1.2933794260025024,1.5018541669160541,1.3066498041152954,1.5068634185869305,1.315555453300476,1.5417846837491485,1.3426262140274048,1.4884088943896385,1.30322265625,1.548381478264125,1.3618433475494385,1.4972355687477579,1.310089111328125,1.5068406148223525,1.341950535774231,1.470146733421494,1.2768847942352295,1.6653374433517456,1.4831629991531372
9,0.6230846356281322,0.5133145514967407,0.6396918878364465,0.5300670798776185,0.637212616862732,0.5254913012382432,0.6520402709174119,0.5293198645408518,0.7356111432785496,0.6029957100675611,0.8945440118743433,0.7351639983689257,1.2583491172345251,1.0874760895527056,1.6757282393598874,1.5222851497199148,2.7423779859244366,2.6810739956465848,26.11273719470522,32.1929953250979,0.0827946171079456,0.14250862758303878,0.7129112897927239,0.5736555201226268,0.8966345128430777,0.7227977840771229,1.0364843222225184,0.8603208568589441,1.1407848844410762,0.9519888916479543,1.2245937510109242,1.041375727489077,1.2340059447374143,1.019456999789318,1.3439296250468098,1.1532329578705023,1.3321070676097018,1.142182289320847,1.367437298105826,1.1585586071014404,1.4772219515018061,1.2893625497817993,1.442053886240357,1.2625157833099365,1.4661653252122584,1.2697759866714478,1.4719028900806082,1.2816767692565918,1.5012768406938932,1.3015799522399902,1.4525727724649773,1.2576206922531128,1.5127147800069762,1.3202698230743408,1.458335957691081,1.2714272737503052,1.4753484312114256,1.2993896007537842,1.4332906017797675,1.2813225984573364,1.6364197731018066,1.4552192687988281
