,loss(0.0),val loss(0.0),loss(0.05263157894736842),val loss(0.05263157894736842),loss(0.10526315789473684),val loss(0.10526315789473684),loss(0.15789473684210525),val loss(0.15789473684210525),loss(0.21052631578947367),val loss(0.21052631578947367),loss(0.2631578947368421),val loss(0.2631578947368421),loss(0.3157894736842105),val loss(0.3157894736842105),loss(0.3684210526315789),val loss(0.3684210526315789),loss(0.42105263157894735),val loss(0.42105263157894735),loss(0.47368421052631576),val loss(0.47368421052631576),loss(0.5263157894736842),val loss(0.5263157894736842),loss(0.5789473684210527),val loss(0.5789473684210527),loss(0.631578947368421),val loss(0.631578947368421),loss(0.6842105263157894),val loss(0.6842105263157894),loss(0.7368421052631579),val loss(0.7368421052631579),loss(0.7894736842105263),val loss(0.7894736842105263),loss(0.8421052631578947),val loss(0.8421052631578947),loss(0.894736842105263),val loss(0.894736842105263),loss(0.9473684210526315),val loss(0.9473684210526315),loss(1.0),val loss(1.0)
39,135.75360696948204,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,135.7536073413612,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,135.7536066884197,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,135.75360644806833,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,135.75360671738713,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,135.75360664849163,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,135.75360656628675,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,135.7536071832147,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,135.753606336896,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,135.7536064198838,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,135.7536066218729,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,135.75360719808987,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,135.75360714406952,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,135.7536069827914,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,135.75360595953654,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,135.75360691624462,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,135.7536065122664,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,135.75360698670593,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,135.75360620536824,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,135.7536067580981,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,135.75360723253763,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,135.75360645746315,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,135.7536067361768,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,135.75360676436134,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,135.7536069569556,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,135.75360700627851,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,135.75360710570726,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,135.7536071119705,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,135.7536066672813,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,135.75360699610076,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,135.7536063306328,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,135.75360658664223,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,135.7536067815852,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,135.75360724506407,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,135.75360649347672,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,135.7536068708362,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,135.7536067815852,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,135.75360706656207,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,135.7536068935404,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,135.75360712762856,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,135.75360708691758,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,135.7536070696937,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,135.75360667354454,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,135.75360674713747,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,135.75360656158932,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,135.753607318657,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,135.75360758171257,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,135.7536069569556,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,135.75360720122148,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,135.75360724193246,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,135.75360689745492,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,135.7536078760843,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,135.75360653105608,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,135.75360673930842,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,135.75360670172904,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,135.75360736954573,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,135.75360649191092,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,135.75360673930842,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,135.75360674400585,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,135.7536067565323,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,135.75360681603297,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,135.75360701802205,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,135.75360698357431,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,135.75360661404386,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,135.75360690528396,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,135.75360659447128,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,135.75360627582955,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,135.75360628052698,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,135.75360619284177,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,135.7536070877005,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,135.75360678393392,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,135.75360725759055,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,135.75360662970192,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,135.75360703368014,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,135.75360648564768,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,135.7536068677046,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,135.75360701880496,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,135.75360656237223,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,135.75360719652406,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,135.75360675496648,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,135.75360737346026,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,135.75360633924473,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,135.75360706656207,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,135.7536068035065,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,135.7536068677046,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,135.75360719574115,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,135.7536073170912,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,135.75360700079818,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,135.75360676749295,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,135.7536071338918,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,135.75360712214822,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,135.7536069366001,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,135.75360755665966,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,135.75360724349827,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,135.7536066187413,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135.753606580379,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135.75360657020127,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,135.75360613490693,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,135.7536068050723,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,135.753606604649,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,135.75360609184722,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,135.7536071425037,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,135.75360714328662,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,135.75360661247805,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,135.75360669624874,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,135.75360671973584,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,135.75360678628263,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,135.75360710257564,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,135.7536065811619,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,135.75360730143314,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,135.75360741260542,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,135.7536074744548,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,135.75360756057418,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,135.75360652479287,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,135.7536068489149,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,135.75360674557166,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,135.75360648095025,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,135.753606418318,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,135.7536069099814,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,135.753607716372,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,135.75360683795427,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,135.75360642927865,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,135.75360670955808,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,135.75360674870325,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,135.75360685987556,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,135.753606734611,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,135.75360669390002,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,135.75360726385375,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,135.75360675026906,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,135.7536063275012,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,135.75360656706965,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,135.75360664066258,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,135.75360702350238,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,135.75360671738713,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,135.75360651774673,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,135.75360690841558,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,135.7536072513273,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,135.7536071425037,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,135.75360688023105,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,135.753607002364,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,135.75360701645624,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,135.75360648564768,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,135.75360681055264,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,135.75360708535177,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,135.75360692407364,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,135.75360734762444,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,135.75360680820393,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,135.75360650756897,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,135.7536069804427,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,135.75360638856765,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,135.75360703054852,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,135.75360701880496,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,135.75360728812376,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,135.75360683169103,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,135.75360676201262,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,135.75360709944403,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,135.75360708065435,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,135.75360713702338,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,135.75360755509385,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,135.75360692250783,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,135.7536072936041,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,135.7536064872135,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,135.75360674870325,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,135.75360721766245,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,135.75360614899918,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,135.75360694442912,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,135.7536065357535,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,135.75360631888924,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,135.75360678471682,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,135.75360708848336,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,135.75360668137355,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,135.7536066030832,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,135.7536068285594,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,135.75360734997315,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,135.75360661404386,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,135.75360724349827,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,135.75360636664635,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,135.753607448619,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,135.7536071605105,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,135.7536070258511,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,135.7536076318184,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,135.7536058593249,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,135.75360721218212,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,135.7536068050723,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,135.75360668293936,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,135.75360676749295,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,135.75360663126773,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,135.75360742356608,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,135.75360736093378,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,135.7536063541199,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,135.7536074313951,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,135.75360690215234,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,135.75360746740867,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,135.753606336896,154.17559195081589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
